﻿data;evento;evento_key;codigo_evento;tipo_evento;oficial;abrangencia;territorio;cidade;periodicidade;nivel_impacto;janela_ativacao;momento_no_ano;abordagem_editorial;cta_sugerido;canais_sugeridos;formato_sugerido;tags_editoriais;score_relevancia;score_editorial;descricao_ai;origem_ai;curiosidade_ai
10/11/2026;Dia Mundial do Ceratocone;dia_mundial_do_ceratocone;CERATOCONE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial do Ceratocone, celebrado em 10 de novembro, tem como objetivo aumentar a conscientização sobre essa condição ocular que afeta a forma da córnea, levando a problemas de visão. A data é uma oportunidade para educar o público sobre os sintomas, diagnóstico e opções de tratamento, além de promover a importância da saúde ocular. O ceratocone pode impactar significativamente a qualidade de vida dos afetados, tornando essencial o apoio e a informação adequada.;A data foi estabelecida por organizações de saúde e grupos de apoio ao redor do mundo, buscando unir esforços para informar e apoiar aqueles que vivem com a condição.;O ceratocone geralmente se manifesta na adolescência ou no início da idade adulta e pode progredir de forma variável, exigindo acompanhamento médico regular.
10/11/2026;Dia Mundial da Ciência Pela Paz e Pelo Desenvolvimento;dia_mundial_da_ciencia_pela_paz_e_pelo_desenvolvimento;CIENCIA_PELA_PAZ_E_PELO_DESENVOLVIMENTO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial da Ciência Pela Paz e Pelo Desenvolvimento é comemorado em 10 de novembro e foi estabelecido pela UNESCO em 2001. Esta data tem como objetivo promover a ciência como um meio de alcançar a paz e o desenvolvimento sustentável. A celebração busca conscientizar a sociedade sobre a importância da ciência na resolução de problemas globais, como a pobreza, a desigualdade e as mudanças climáticas, incentivando a colaboração entre cientistas, governos e cidadãos.;A data foi criada durante a Conferência Geral da UNESCO, com o intuito de destacar o papel da ciência na construção de sociedades pacíficas e sustentáveis.;O Dia Mundial da Ciência é uma oportunidade para que instituições de ensino e pesquisa realizem eventos e atividades que aproximem a ciência da população, promovendo o diálogo e a educação científica.
10/11/2026;Dia Nacional do Intensivista;dia_nacional_do_intensivista;INTENSIVISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia Nacional do Intensivista, celebrado em 10 de novembro, é uma data que homenageia os médicos especialistas em terapia intensiva, que desempenham um papel crucial na assistência a pacientes em estado crítico. Esses profissionais são responsáveis por cuidar de pessoas que necessitam de monitoramento constante e intervenções médicas complexas, geralmente em unidades de terapia intensiva (UTIs). A data é uma oportunidade para reconhecer a importância do trabalho desses médicos na saúde pública e promover a conscientização sobre a relevância da especialização em medicina intensiva.;A data foi estabelecida para valorizar a atuação dos intensivistas e destacar a importância da especialização em cuidados críticos, refletindo a necessidade de uma formação adequada para lidar com situações de emergência.;O Brasil possui uma das maiores redes de UTIs do mundo, o que torna a atuação dos intensivistas ainda mais relevante no contexto da saúde nacional.
10/11/2026;Dia Nacional de Prevenção e Combate à Surdez;dia_nacional_de_prevencao_e_combate_a_surdez;PREVENCAO_E_COMBATE_A_SURDEZ;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia Nacional de Prevenção e Combate à Surdez, celebrado em 10 de novembro, é uma data importante para conscientizar a população sobre a prevenção da surdez e a promoção da saúde auditiva. A data visa informar sobre as causas da perda auditiva, os métodos de prevenção e a importância do diagnóstico precoce. Além disso, busca sensibilizar a sociedade sobre a inclusão das pessoas com deficiência auditiva.;A data foi instituída pela Lei nº 11.645, de 10 de março de 2008, como parte de uma estratégia para reduzir a incidência de problemas auditivos no Brasil.;Estudos indicam que cerca de 1,5 milhão de brasileiros têm algum grau de surdez, o que torna a conscientização e a prevenção ainda mais relevantes.
10/11/2026;Dia Nacional do Trigo;dia_nacional_do_trigo;TRIGO;cultural;False;national;BR;;annual;pico;DIA_DO_TRIGO;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia Nacional do Trigo, celebrado em 10 de novembro, é uma data que visa reconhecer a importância do trigo na alimentação e na economia brasileira. O cultivo do trigo no Brasil é fundamental para a produção de pães, massas e outros produtos alimentícios, além de ser uma cultura estratégica para a segurança alimentar do país. A data também serve para promover a conscientização sobre a produção sustentável e os desafios enfrentados pelos agricultores.;A escolha do dia 10 de novembro remete à época de colheita do trigo em várias regiões do Brasil, destacando a relevância dessa cultura no calendário agrícola.;O Brasil é um dos maiores importadores de trigo do mundo, o que torna a valorização da produção nacional ainda mais crucial para a economia.
11/11/2026;Reparasul;reparasul;REPARASUL;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;automotivo|reparação|peças;60.0;50.0;O Reparasul é um evento voltado para o setor automotivo, especialmente focado na reparação de veículos e na comercialização de peças. Realizado anualmente, o evento reúne profissionais, empresas e entusiastas do setor, promovendo a troca de conhecimentos, inovações e tendências do mercado. A data de 11 de novembro de 2026 marca uma edição especial que promete trazer novidades e discussões relevantes para os desafios enfrentados na área de reparação automotiva.;O Reparasul surgiu como uma resposta à crescente demanda por serviços de reparação automotiva de qualidade, buscando fortalecer a rede de profissionais e empresas do setor.;Eventos como o Reparasul são fundamentais para a atualização dos profissionais, permitindo acesso a novas tecnologias e práticas que podem melhorar a eficiência e a qualidade dos serviços prestados.
11/11/2026;Fim da Primeira Guerra Mundial (1918);fim_da_primeira_guerra_mundial_1918;FIM_DA_PRIMEIRA_GUERRA_MUNDIAL_1918;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O fim da Primeira Guerra Mundial, celebrado em 11 de novembro, marca a assinatura do armistício que pôs fim aos combates em 1918. Este evento teve um impacto profundo na história mundial, resultando na reconfiguração de fronteiras e na criação de novos países, além de influenciar a política e a sociedade nas décadas seguintes. A data é lembrada em vários países como o Dia do Armistício ou Dia dos Veteranos, homenageando aqueles que serviram nas forças armadas.;O armistício foi assinado às 11 horas do dia 11 de novembro de 1918, encerrando quatro anos de um dos conflitos mais devastadores da história.;Em muitos países, o dia é marcado por momentos de silêncio às 11 horas, em memória dos soldados que perderam suas vidas durante a guerra.
11/11/2026;Dia Mundial do Origami;dia_mundial_do_origami;ORIGAMI;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial do Origami, celebrado em 11 de novembro, é uma data que homenageia a arte de dobrar papel, originária do Japão. O origami não é apenas uma forma de arte, mas também uma prática que estimula a criatividade, a paciência e a coordenação motora. Neste dia, entusiastas de todo o mundo se reúnem para compartilhar técnicas, criar novas obras e promover workshops, destacando a importância cultural e educacional do origami.;A data foi estabelecida para celebrar a arte do origami e sua influência em diversas culturas ao redor do mundo, promovendo a troca de conhecimentos e a valorização dessa prática milenar.;O origami é utilizado em várias áreas, incluindo medicina e engenharia, onde técnicas de dobradura são aplicadas em projetos de dispositivos e estruturas.
11/11/2026;Dia do Supermercado;dia_do_supermercado;SUPERMERCADO;cultural;False;national;BR;;annual;peak;DIA_DO_SUPERMERCADO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0;O Dia do Supermercado, celebrado em 11 de novembro, é uma data que homenageia a importância desse setor no cotidiano das pessoas e na economia. Os supermercados são responsáveis por fornecer uma ampla variedade de produtos essenciais, facilitando o acesso à alimentação e a outros itens de necessidade diária. Além disso, representam uma significativa fonte de empregos e movimentação econômica, contribuindo para o desenvolvimento local e regional.;A data foi criada para reconhecer o papel dos supermercados na sociedade moderna, embora não haja informações específicas sobre sua origem ou como foi estabelecida.;O Dia do Supermercado é uma oportunidade para os consumidores valorizarem a conveniência e a diversidade de produtos disponíveis, além de incentivar a compra em estabelecimentos locais.
12/11/2026;Expofrísia;expofrisia;EXPOFRISIA;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;agro|leite|paraná;60.0;50.0;A Expofrísia é uma feira agropecuária que acontece anualmente em Frísia, Paraná, com foco na produção de leite e na valorização da cultura leiteira da região. O evento reúne produtores, empresários e profissionais do setor, promovendo a troca de conhecimentos, inovações tecnológicas e a comercialização de produtos relacionados à cadeia do leite. É uma oportunidade para fortalecer a economia local e destacar a importância da agricultura familiar e da pecuária leiteira no estado.;A Expofrísia foi criada para atender à demanda por um espaço que reunisse os diversos atores da cadeia produtiva do leite, promovendo a troca de experiências e a atualização sobre as melhores práticas do setor.;Além das exposições de animais e produtos, a feira também conta com palestras, workshops e competições, atraindo visitantes de várias partes do Brasil.
12/11/2026;Festuris;festuris;FESTURIS;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;turismo|viagens|gramado;60.0;50.0;O Festuris, ou Festival do Turismo de Gramado, é um dos principais eventos do setor turístico no Brasil, realizado anualmente em Gramado, no Rio Grande do Sul. A edição de 2026 ocorrerá no dia 12 de novembro e reunirá profissionais do turismo, agências de viagens, operadoras e destinos turísticos, promovendo networking e oportunidades de negócios. O evento é conhecido por suas palestras, workshops e exposições, além de ser um espaço para a apresentação de novas tendências e inovações no setor.;O Festuris foi criado em 1989 com o objetivo de promover o turismo na região e se consolidou como um dos maiores eventos do gênero na América Latina.;O evento atrai visitantes de diversas partes do Brasil e do mundo, contribuindo significativamente para a economia local e o desenvolvimento do turismo na Serra Gaúcha.
12/11/2026;Dia Mundial do Hip Hop;dia_mundial_do_hip_hop;HIP_HOP;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial do Hip Hop, celebrado em 12 de novembro, é uma data que visa reconhecer e celebrar a cultura hip hop em suas diversas formas, incluindo música, dança, arte e ativismo. Essa data é uma oportunidade para promover a inclusão social, a criatividade e a expressão artística, além de destacar a importância do hip hop como um movimento cultural global que surgiu nas comunidades afro-americanas nos anos 1970. O evento reúne artistas, fãs e ativistas em todo o mundo para celebrar a diversidade e a influência do hip hop na sociedade contemporânea.;A data foi estabelecida para homenagear o impacto do hip hop na cultura global e promover a conscientização sobre questões sociais e políticas através da arte.;O hip hop não é apenas um gênero musical, mas um movimento cultural que abrange quatro elementos principais: MCing (rap), DJing, breakdance e graffiti.
12/11/2026;Dia Mundial da Pneumonia;dia_mundial_da_pneumonia;PNEUMONIA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial da Pneumonia, celebrado em 12 de novembro, tem como objetivo aumentar a conscientização sobre a pneumonia, uma infecção respiratória que afeta milhões de pessoas em todo o mundo, especialmente crianças e idosos. A data busca mobilizar esforços para prevenir, diagnosticar e tratar essa doença, que é uma das principais causas de morte em crianças menores de cinco anos. A pneumonia pode ser causada por vírus, bactérias ou fungos e é frequentemente agravada por condições como desnutrição e falta de acesso a cuidados de saúde.;A data foi estabelecida pela Organização Mundial da Saúde (OMS) e outras organizações de saúde em 2009, como parte de uma campanha global para reduzir a mortalidade causada pela pneumonia.;Estima-se que a pneumonia cause cerca de 2,5 milhões de mortes anualmente, o que a torna uma das principais causas de morte evitáveis no mundo.
12/11/2026;Dia Mundial da Qualidade;dia_mundial_da_qualidade;QUALIDADE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial da Qualidade é celebrado anualmente na segunda quinta-feira de novembro, e em 2026, cairá no dia 12. Esta data tem como objetivo promover a conscientização sobre a importância da qualidade em produtos e serviços, além de incentivar as organizações a adotarem práticas de gestão da qualidade. É uma oportunidade para destacar como a qualidade pode impactar positivamente a competitividade e a satisfação do cliente em todo o mundo.;A data foi estabelecida pela Organização das Nações Unidas (ONU) e pela International Organization for Standardization (ISO) em 1990, com o intuito de promover a qualidade em diversos setores da economia.;O Dia Mundial da Qualidade é comemorado em mais de 100 países, com eventos e atividades que incluem seminários, workshops e campanhas de conscientização.
12/11/2026;Dia Mundial da Usabilidade;dia_mundial_da_usabilidade;USABILIDADE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial da Usabilidade é celebrado anualmente no segundo dia da segunda semana de novembro. Esta data tem como objetivo promover a importância da usabilidade e da experiência do usuário em produtos e serviços digitais. A usabilidade se refere à facilidade com que as pessoas podem utilizar um sistema, site ou aplicativo, e sua relevância cresce à medida que a tecnologia se torna parte integrante do cotidiano. O evento é uma oportunidade para profissionais da área de design, tecnologia e negócios discutirem melhores práticas e inovações que possam melhorar a interação do usuário com as plataformas digitais.;O Dia Mundial da Usabilidade foi criado em 2005 por uma iniciativa da Usability Professionals' Association (UPA) e desde então tem sido celebrado em diversos países, promovendo workshops, palestras e eventos relacionados ao tema.;Em algumas edições, o evento inclui atividades práticas onde os participantes podem testar e melhorar a usabilidade de produtos reais.
12/11/2026;Dia dos Supermercados;dia_dos_supermercados;DIA_DOS_SUPERMERCADOS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia dos Supermercados, celebrado em 12 de novembro, é uma data que visa reconhecer a importância desse setor na economia e na vida cotidiana das pessoas. Os supermercados são responsáveis por fornecer uma ampla variedade de produtos essenciais, desde alimentos até itens de higiene pessoal, facilitando o acesso da população a bens de consumo. A data também serve para promover a valorização dos trabalhadores do setor e a conscientização sobre práticas de consumo sustentável.;A data foi criada para destacar o papel dos supermercados na sociedade moderna e a evolução do comércio varejista ao longo dos anos.;O Dia dos Supermercados é uma oportunidade para os consumidores aproveitarem promoções e ofertas especiais, além de incentivar a compra de produtos locais e sustentáveis.
12/11/2026;Dia do Diretor Escolar;dia_do_diretor_escolar;DIRETOR_ESCOLAR;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia do Diretor Escolar, celebrado em 12 de novembro, é uma data que reconhece a importância dos diretores na gestão e administração das instituições de ensino. Esses profissionais desempenham um papel crucial na formação de um ambiente educacional saudável, promovendo a qualidade do ensino e o desenvolvimento dos alunos. A data é uma oportunidade para refletir sobre os desafios enfrentados pelos diretores e valorizar suas contribuições para a educação.;A data foi instituída para homenagear os diretores escolares e destacar a relevância de sua função na sociedade.;Em muitos países, o papel do diretor escolar é considerado fundamental para a implementação de políticas educacionais e para a melhoria da qualidade do ensino.
12/11/2026;Dia da Indústria Automobilística;dia_da_industria_automobilistica;INDUSTRIA_AUTOMOBILISTICA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia da Indústria Automobilística, celebrado em 12 de novembro, é uma data que reconhece a importância do setor automotivo para a economia e a sociedade. Essa indústria é responsável por milhões de empregos e representa uma parte significativa do PIB em muitos países, incluindo o Brasil. A data serve para refletir sobre os avanços tecnológicos, a inovação e os desafios enfrentados pelo setor, como a sustentabilidade e a eletrificação dos veículos.;A escolha da data remete à fundação de importantes associações e eventos que marcaram o desenvolvimento da indústria automobilística, embora não haja um evento específico associado ao dia 12 de novembro.;O Brasil é um dos maiores mercados de automóveis da América Latina, e a indústria automobilística brasileira começou a se desenvolver na década de 1950, com a instalação de montadoras internacionais no país.
12/11/2026;Dia Nacional do Inventor;dia_nacional_do_inventor_11_12;INVENTOR_11_12;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia Nacional do Inventor, celebrado em 9 de novembro, é uma data que homenageia a criatividade e a inovação dos inventores brasileiros. Esta data é uma oportunidade para reconhecer a importância das invenções e dos inventores na sociedade, destacando como suas criações contribuem para o desenvolvimento econômico e social do país. O dia também serve para incentivar a pesquisa, a educação e a valorização da ciência e tecnologia no Brasil.;A data foi instituída pela Lei nº 13.196, de 2015, com o objetivo de promover a cultura da invenção e a proteção da propriedade intelectual.;O Brasil possui uma rica história de invenções, incluindo o famoso avião 14-Bis, criado por Santos Dumont, considerado um dos pais da aviação.
12/11/2026;Dia do Pantanal;dia_do_pantanal;PANTANAL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia do Pantanal, celebrado em 12 de novembro, é uma data que visa promover a conscientização sobre a importância desse bioma, que é um dos maiores e mais ricos em biodiversidade do mundo. O Pantanal, localizado principalmente no Brasil, é um ecossistema único que abriga uma vasta gama de espécies de flora e fauna, além de desempenhar um papel crucial na regulação do clima e na conservação da água. A data é uma oportunidade para refletir sobre os desafios enfrentados por essa região, como a degradação ambiental e as mudanças climáticas.;A data foi instituída para destacar a necessidade de proteção e preservação do Pantanal, que enfrenta ameaças significativas devido à exploração econômica e à falta de políticas eficazes de conservação.;O Pantanal é considerado uma das maiores áreas alagadas do planeta e é Patrimônio Mundial da UNESCO, reconhecido por sua importância ecológica e cultural.
12/11/2026;Dia Nacional de Prevenção das Arritmias Cardíacas e Morte Súbita;dia_nacional_de_prevencao_das_arritmias_cardiacas_e_morte_subita;PREVENCAO_DAS_ARRITMIAS_CARDIACAS_E_MORTE_SUBITA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia Nacional de Prevenção das Arritmias Cardíacas e Morte Súbita, celebrado em 12 de novembro, tem como objetivo conscientizar a população sobre a importância da prevenção e do diagnóstico precoce das arritmias cardíacas, que podem levar à morte súbita. A data busca promover a educação em saúde, incentivando a prática de hábitos saudáveis e a realização de exames regulares para identificar problemas cardíacos.;A data foi instituída para alertar a sociedade sobre a relevância das doenças cardíacas e a necessidade de cuidados preventivos, especialmente em um país como o Brasil, onde as doenças cardiovasculares são uma das principais causas de morte.;Estudos mostram que a prática regular de exercícios físicos e uma alimentação balanceada podem reduzir significativamente o risco de arritmias e outras complicações cardíacas.
12/11/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_11_12;PAUTA_EDITORIAL_DO_DIA_11_12;behavior;False;national;BR;;annual;peak;PAUTA_20261112;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0;A Pauta Editorial do Dia, celebrada em 14 de maio, é um evento que visa promover a liberdade de expressão e a importância do jornalismo independente. Neste dia, profissionais de comunicação, editores e jornalistas são incentivados a discutir e compartilhar pautas que refletem a diversidade de opiniões e a pluralidade de vozes na mídia. A data serve como um lembrete da responsabilidade dos meios de comunicação em informar a sociedade de maneira ética e imparcial.;Embora não haja uma origem formalmente documentada para esta data, ela surge em um contexto de crescente preocupação com a liberdade de imprensa e a necessidade de um espaço para pautas que muitas vezes são negligenciadas.;A Pauta Editorial do Dia também é uma oportunidade para que novos talentos na área de comunicação possam apresentar suas ideias e contribuir com a construção de um jornalismo mais inclusivo.
13/11/2026;Black Friday 2026 (janela Pre;black_friday_2026_janela_pre;BLACK_FRIDAY_2026_JANELA_PRE;retail;False;national;BR;;annual;pre;D-14;black_friday;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;60.0;A Black Friday é um evento de vendas que ocorre anualmente na sexta-feira seguinte ao Dia de Ação de Graças nos Estados Unidos, marcando o início da temporada de compras natalinas. No Brasil, a data ganhou popularidade nos últimos anos, com varejistas oferecendo grandes descontos em produtos variados. Em 2026, a Black Friday será celebrada no dia 13 de novembro, atraindo consumidores em busca de ofertas especiais e promoções. É uma oportunidade tanto para os consumidores economizarem quanto para os lojistas aumentarem suas vendas.;A Black Friday teve origem nos Estados Unidos na década de 1960, quando a polícia da Filadélfia usou o termo para descrever o grande movimento de pessoas e tráfego que ocorria após o Dia de Ação de Graças. Com o tempo, o termo passou a ser associado às promoções e descontos oferecidos pelos comerciantes.;No Brasil, a Black Friday começou a ser adotada em 2010 e, desde então, tem crescido em popularidade, com muitos consumidores aguardando ansiosamente por essa data para realizar suas compras.
13/11/2026;Dia Mundial da Gentileza;dia_mundial_da_gentileza;GENTILEZA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial da Gentileza, celebrado em 13 de novembro, é uma data que visa promover a bondade e a empatia entre as pessoas. A ideia é incentivar atos de gentileza, que podem ter um impacto positivo significativo na vida dos indivíduos e na sociedade como um todo. A data foi criada em 1998, durante a Conferência Mundial sobre Gentileza, realizada em Tóquio, Japão, e desde então tem se espalhado pelo mundo, envolvendo escolas, organizações e comunidades em ações que promovem a solidariedade.;A data surgiu como uma iniciativa para lembrar a importância de pequenos gestos de bondade no cotidiano, promovendo um ambiente mais harmonioso e respeitoso.;Em muitos países, o Dia Mundial da Gentileza é celebrado com eventos e campanhas que incentivam as pessoas a praticarem atos de gentileza, como ajudar um desconhecido ou agradecer alguém.
14/11/2026;Black Friday 2026 (janela Pre;black_friday_2026_janela_pre_11_14;BLACK_FRIDAY_2026_JANELA_PRE_11_14;retail;False;national;BR;;annual;pre;D-13;black_friday;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;62.0;A Black Friday é um evento de vendas que ocorre anualmente na sexta-feira seguinte ao Dia de Ação de Graças nos Estados Unidos, marcando o início da temporada de compras natalinas. No Brasil, a data ganhou popularidade nos últimos anos, com varejistas oferecendo grandes descontos em produtos variados. Em 2026, a Black Friday será celebrada no dia 13 de novembro, atraindo consumidores em busca de ofertas especiais e promoções. É uma oportunidade tanto para os consumidores economizarem quanto para os lojistas aumentarem suas vendas.;A Black Friday teve origem nos Estados Unidos na década de 1960, quando a polícia da Filadélfia usou o termo para descrever o grande movimento de pessoas e tráfego que ocorria após o Dia de Ação de Graças. Com o tempo, o termo passou a ser associado às promoções e descontos oferecidos pelos comerciantes.;No Brasil, a Black Friday começou a ser adotada em 2010 e, desde então, tem crescido em popularidade, com muitos consumidores aguardando ansiosamente por essa data para realizar suas compras.
14/11/2026;Dia Mundial do Diabetes;dia_mundial_do_diabetes_11_14;DIABETES_11_14;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0;O Dia Mundial do Diabetes é comemorado em 14 de novembro e tem como objetivo aumentar a conscientização sobre a diabetes, uma doença crônica que afeta milhões de pessoas em todo o mundo. A data foi escolhida em homenagem ao aniversário de Frederick Banting, que, junto com Charles Best, descobriu a insulina em 1921. A diabetes é uma condição que pode levar a complicações graves, como doenças cardíacas, problemas renais e amputações, se não for tratada adequadamente. A campanha anual busca educar a população sobre prevenção, diagnóstico e manejo da doença.;Estabelecido pela Federação Internacional de Diabetes (IDF) e pela Organização Mundial da Saúde (OMS) em 1991, o Dia Mundial do Diabetes visa promover a conscientização e a educação sobre a diabetes.;A cor azul, símbolo do Dia Mundial do Diabetes, representa o céu e a unidade global na luta contra a diabetes.
14/11/2026;Dia Nacional da Alfabetização;dia_nacional_da_alfabetizacao_11_14;ALFABETIZACAO_11_14;cultural;False;national;BR;;annual;peak;DIA_NACIONAL_DA_ALFABETIZA_O;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0;O Dia Nacional da Alfabetização, comemorado em 14 de novembro, é uma data que visa promover a reflexão sobre a importância da alfabetização e o acesso à educação de qualidade no Brasil. A data foi instituída pela Lei nº 12.796, de 4 de abril de 2013, e busca conscientizar a sociedade sobre a necessidade de erradicar o analfabetismo e garantir que todos tenham a oportunidade de aprender a ler e escrever.;A data foi criada em um contexto de esforços para melhorar os índices de alfabetização no país, especialmente entre populações vulneráveis e em áreas rurais.;O Brasil ainda enfrenta desafios significativos em relação ao analfabetismo, com milhões de brasileiros sem acesso pleno à educação, o que torna essa data ainda mais relevante.
14/11/2026;Dia do Bandeirante;dia_do_bandeirante;BANDEIRANTE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0;O Dia do Bandeirante, celebrado em 14 de novembro, é uma data que homenageia os bandeirantes, exploradores e desbravadores que desempenharam um papel crucial na expansão territorial do Brasil durante os séculos XVII e XVIII. Esses homens, originários principalmente de São Paulo, eram responsáveis por explorar o interior do país em busca de riquezas, como ouro e pedras preciosas, além de capturar indígenas para o trabalho escravo. A data é uma oportunidade para refletir sobre a complexa história do Brasil, marcada por conquistas e conflitos.;A escolha do dia 14 de novembro remete à data de falecimento de um dos mais notáveis bandeirantes, como o famoso bandeirante Fernão Dias Paes Leme, que é frequentemente associado à busca pelo Eldorado.;Os bandeirantes são considerados heróis por alguns e vilões por outros, devido ao seu papel na exploração e colonização, o que gera debates sobre a sua verdadeira contribuição para a formação da identidade nacional.
14/11/2026;Dia do Vendedor Ambulante;dia_do_vendedor_ambulante;VENDEDOR_AMBULANTE;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0;O Dia do Vendedor Ambulante, celebrado em 14 de novembro, é uma data que reconhece a importância desses trabalhadores informais na economia e na cultura urbana. Os vendedores ambulantes desempenham um papel fundamental na oferta de produtos e serviços, especialmente em áreas onde o acesso a lojas formais é limitado. Essa data serve para valorizar o trabalho desses profissionais, que muitas vezes enfrentam desafios como a falta de regulamentação e condições de trabalho precárias.;A data foi instituída para promover a conscientização sobre a realidade dos vendedores ambulantes e a necessidade de políticas públicas que garantam seus direitos e dignidade.;Em muitas cidades brasileiras, os vendedores ambulantes são uma parte essencial da cultura local, oferecendo desde comidas típicas até artesanato, refletindo a diversidade cultural do país.
15/11/2026;Black Friday 2026 (janela Pre;black_friday_2026_janela_pre_11_15;BLACK_FRIDAY_2026_JANELA_PRE_11_15;retail;False;national;BR;;annual;pre;D-12;black_friday;aquecimento|lista de desejos|teaser|beneficios;Ativar alerta;Instagram|Facebook|LinkedIn|MetaAds|GoogleAds|EmailMarketing;carrossel|reels;varejo|promo|planejamento;80.0;64.0;A Black Friday é um evento de vendas que ocorre anualmente na sexta-feira seguinte ao Dia de Ação de Graças nos Estados Unidos, marcando o início da temporada de compras natalinas. No Brasil, a data ganhou popularidade nos últimos anos, com varejistas oferecendo grandes descontos em produtos variados. Em 2026, a Black Friday será celebrada no dia 13 de novembro, atraindo consumidores em busca de ofertas especiais e promoções. É uma oportunidade tanto para os consumidores economizarem quanto para os lojistas aumentarem suas vendas.;A Black Friday teve origem nos Estados Unidos na década de 1960, quando a polícia da Filadélfia usou o termo para descrever o grande movimento de pessoas e tráfego que ocorria após o Dia de Ação de Graças. Com o tempo, o termo passou a ser associado às promoções e descontos oferecidos pelos comerciantes.;No Brasil, a Black Friday começou a ser adotada em 2010 e, desde então, tem crescido em popularidade, com muitos consumidores aguardando ansiosamente por essa data para realizar suas compras.
