data;evento;evento_key;codigo_evento;tipo_evento;oficial;abrangencia;territorio;cidade;periodicidade;nivel_impacto;janela_ativacao;momento_no_ano;abordagem_editorial;cta_sugerido;canais_sugeridos;formato_sugerido;tags_editoriais;score_relevancia;score_editorial
17/10/2026;Dia Nacional da Vacinação;dia_nacional_da_vacinacao;VACINACAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
18/10/2026;Diabetes On – São Paulo;diabetes_on_sao_paulo;DIABETES_ON_SAO_PAULO;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;diabetes|saúde|medicina;60.0;50.0
18/10/2026;Professional Fair Rj;professional_fair_rj;PROFESSIONAL_FAIR_RJ;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;beleza|estética|profissional;60.0;50.0
18/10/2026;Dia Mundial das Missões;dia_mundial_das_missoes;DIA_MUNDIAL_DAS_MISSOES;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
18/10/2026;Dia Mundial da Menopausa;dia_mundial_da_menopausa;MENOPAUSA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
18/10/2026;Dia do Estivador;dia_do_estivador;ESTIVADOR;cultural;False;national;BR;;annual;peak;DIA_DO_ESTIVADOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
18/10/2026;Dia do Médico;dia_do_medico;MEDICO;cultural;False;national;BR;;annual;peak;DIA_DO_M_DICO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
18/10/2026;Dia do Pintor;dia_do_pintor;PINTOR;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
18/10/2026;Dia de São Lucas;dia_de_sao_lucas;SAO_LUCAS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
18/10/2026;Dia do Securitário;dia_do_securitario;SECURITARIO;cultural;False;national;BR;;annual;peak;DIA_DO_SECURIT_RIO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
19/10/2026;Feira do Empreendedor do Sebrae-sp;feira_do_empreendedor_do_sebraesp;FEIRA_DO_EMPREENDEDOR_DO_SEBRAE_SP;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;empreendedorismo|negócios|sebrae;60.0;50.0
19/10/2026;Nt Expo;nt_expo;NT_EXPO;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;tecnologia|TI|inovação;60.0;50.0
19/10/2026;Dia Internacional de Combate ao Cncer de Mama;dia_internacional_de_combate_ao_cncer_de_mama;COMBATE_AO_CNCER_DE_MAMA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;55.0;55.0
19/10/2026;Dia do Guarda Noturno;dia_do_guarda_noturno;GUARDA_NOTURNO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
19/10/2026;Dia Nacional da Inovação;dia_nacional_da_inovacao;INOVACAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
19/10/2026;Dia do Operador de Caixa;dia_do_operador_de_caixa;OPERADOR_DE_CAIXA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
19/10/2026;Dia do Piauí;dia_do_piaui;PIAUI;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
19/10/2026;Dia do Profissional de Informática;dia_do_profissional_de_informatica;PROFISSIONAL_DE_INFORMATICA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
19/10/2026;Dia do Profissional de Tecnologia da Informação;dia_do_profissional_de_tecnologia_da_informacao;PROFISSIONAL_DE_TECNOLOGIA_DA_INFORMACAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
19/10/2026;Dia do Securitário;dia_do_securitario_10_19;SECURITARIO_10_19;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
19/10/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_10_19;PAUTA_EDITORIAL_DO_DIA_10_19;behavior;False;national;BR;;annual;peak;PAUTA_20261019;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
20/10/2026;Eco Expo (ex-waste Expo Brasil);eco_expo_exwaste_expo_brasil;ECO_EXPO_EX_WASTE_EXPO_BRASIL;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;sustentabilidade|reciclagem|meio ambiente;60.0;50.0
20/10/2026;Fenasan;fenasan;FENASAN;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;saneamento|meio ambiente|água;60.0;50.0
20/10/2026;Higiexpo;higiexpo;HIGIEXPO;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;limpeza|higiene|produtos;60.0;50.0
20/10/2026;Ondm – o Negócio da Moda – Edição Brasil;ondm_o_negocio_da_moda_edicao_brasil;ONDM_O_NEGOCIO_DA_MODA_EDICAO_BRASIL;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;moda|vestuário|negócios;60.0;50.0
20/10/2026;Seafood Show Latin America;seafood_show_latin_america;SEAFOOD_SHOW_LATIN_AMERICA;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;frutos do mar|pesca|gastronomia;60.0;50.0
20/10/2026;Dia Mundial de Combate ao Bullying;dia_mundial_de_combate_ao_bullying;COMBATE_AO_BULLYING;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
20/10/2026;Dia Mundial da Estatística;dia_mundial_da_estatistica;ESTATISTICA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
20/10/2026;Dia Mundial da Osteoporose;dia_mundial_da_osteoporose;OSTEOPOROSE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
20/10/2026;Dia do Arquivista;dia_do_arquivista;ARQUIVISTA;cultural;False;national;BR;;annual;peak;DIA_DO_ARQUIVISTA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
20/10/2026;Dia Mundial do Controlador de Tráfego Aéreo;dia_mundial_do_controlador_de_trafego_aereo;CONTROLADOR_DE_TRAFEGO_AEREO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
20/10/2026;Dia do Maquinista;dia_do_maquinista;MAQUINISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
20/10/2026;Dia do Poeta;dia_do_poeta;POETA;cultural;False;national;BR;;annual;peak;DIA_DO_POETA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
21/10/2026;Arena M&t;arena_mt;ARENA_M_T;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;mineração|equipamentos|tecnologia;60.0;50.0
21/10/2026;Hospitalmed;hospitalmed;HOSPITALMED;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;saúde|hospitalar|nordeste;60.0;50.0
21/10/2026;Dia Internacional da Maçã;dia_internacional_da_maca;MACA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
21/10/2026;Dia Internacional do Nacho;dia_internacional_do_nacho;NACHO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
21/10/2026;Dia Nacional da Alimentação na Escola;dia_nacional_da_alimentacao_na_escola;ALIMENTACAO_NA_ESCOLA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
21/10/2026;Dia do Economista Doméstico;dia_do_economista_domestico;ECONOMISTA_DOMESTICO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
21/10/2026;Dia do Ecumenismo;dia_do_ecumenismo;ECUMENISMO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
21/10/2026;Dia do Podcast;dia_do_podcast_10_21;PODCAST_10_21;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
21/10/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_10_21;PAUTA_EDITORIAL_DO_DIA_10_21;behavior;False;national;BR;;annual;peak;PAUTA_20261021;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
22/10/2026;Dia Internacional de Atenção à Gagueira;dia_internacional_de_atencao_a_gagueira;ATENCAO_A_GAGUEIRA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
22/10/2026;Dia Internacional do Caps Lock;dia_internacional_do_caps_lock;CAPS_LOCK;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
22/10/2026;Dia do Protesto Mundial Contra o Uso do Eletrochoque;dia_do_protesto_mundial_contra_o_uso_do_eletrochoque;PROTESTO_MUNDIAL_CONTRA_O_USO_DO_ELETROCHOQUE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
22/10/2026;Dia do Enólogo;dia_do_enologo;ENOLOGO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
22/10/2026;Dia do Paraquedista;dia_do_paraquedista;PARAQUEDISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
22/10/2026;Dia de São João Paulo II;dia_de_sao_joao_paulo_ii;SAO_JOAO_PAULO_II;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
22/10/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_10_22;PAUTA_EDITORIAL_DO_DIA_10_22;behavior;False;national;BR;;annual;peak;PAUTA_20261022;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
23/10/2026;Dia do Aposentado do Banco Central;dia_do_aposentado_do_banco_central;APOSENTADO_DO_BANCO_CENTRAL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
23/10/2026;Dia do Aviador;dia_do_aviador;AVIADOR;cultural;False;national;BR;;annual;peak;DIA_DO_AVIADOR;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
23/10/2026;Dia da Força Aérea Brasileira;dia_da_forca_aerea_brasileira;FORCA_AEREA_BRASILEIRA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/10/2026;Dia Mundial de Combate à Poliomielite;dia_mundial_de_combate_a_poliomielite;COMBATE_A_POLIOMIELITE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
24/10/2026;Dia Mundial do Desenvolvimento da Informação;dia_mundial_do_desenvolvimento_da_informacao;DESENVOLVIMENTO_DA_INFORMACAO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
24/10/2026;Aniversário de Manaus;aniversario_de_manaus;ANIVERSARIO_DE_MANAUS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;50.0;50.0
24/10/2026;Aniversrio de Goinia;aniversrio_de_goinia;ANIVERSRIO_DE_GOINIA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;;50.0;50.0
24/10/2026;Dia das Nações Unidas;dia_das_nacoes_unidas;DIA_DAS_NACOES_UNIDAS;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
24/10/2026;Aniversário de Goiânia;aniversario_de_goiania;GOIANIA;politico_civico;1.0;municipal;GO;Goiânia;anual;alto;D-7;sazonal;community;saiba_mais;Instagram|Facebook;carrossel|reels;comemorativo|cultural;50.0;50.0
24/10/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_10_24;PAUTA_EDITORIAL_DO_DIA_10_24;behavior;False;national;BR;;annual;peak;PAUTA_20261024;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
25/10/2026;Dia Mundial da Espinha Bífida e Hidrocefalia;dia_mundial_da_espinha_bifida_e_hidrocefalia;ESPINHA_BIFIDA_E_HIDROCEFALIA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
25/10/2026;Dia Mundial do Macarrão;dia_mundial_do_macarrao;MACARRAO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
25/10/2026;Dia Mundial da Ópera;dia_mundial_da_opera;OPERA;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
25/10/2026;Dia Nacional de Combate ao Preconceito Contra as Pessoas Com Nanismo;dia_nacional_de_combate_ao_preconceito_contra_as_pessoas_com_nanismo;COMBATE_AO_PRECONCEITO_CONTRA_AS_PESSOAS_COM_NANISMO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/10/2026;Dia da Democracia;dia_da_democracia_10_25;DEMOCRACIA_10_25;cultural;False;national;BR;;annual;peak;DIA_DA_DEMOCRACIA;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
25/10/2026;Dia do Dentista;dia_do_dentista_10_25;DENTISTA_10_25;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
25/10/2026;Dia do Engenheiro CIVIL;dia_do_engenheiro_civil;ENGENHEIRO_CIVIL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
25/10/2026;Dia de São Crispim e São Crispiniano;dia_de_sao_crispim_e_sao_crispiniano;SAO_CRISPIM_E_SAO_CRISPINIANO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/10/2026;Dia de São Frei Galvão;dia_de_sao_frei_galvao;SAO_FREI_GALVAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/10/2026;Dia do Sapateiro;dia_do_sapateiro;SAPATEIRO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
25/10/2026;Dia Nacional da Saúde Bucal;dia_nacional_da_saude_bucal_10_25;SAUDE_BUCAL_10_25;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
25/10/2026;Dia de Ser Punk por Um Dia;dia_de_ser_punk_por_um_dia;SER_PUNK_POR_UM_DIA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
26/10/2026;Dia do Metroviário;dia_do_metroviario;METROVIARIO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
26/10/2026;Dia do Trabalhador da Construção CIVIL;dia_do_trabalhador_da_construcao_civil;TRABALHADOR_DA_CONSTRUCAO_CIVIL;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
26/10/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_10_26;PAUTA_EDITORIAL_DO_DIA_10_26;behavior;False;national;BR;;annual;peak;PAUTA_20261026;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
27/10/2026;Avesui;avesui;AVESUI;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;avicultura|suinocultura|agro;60.0;50.0
27/10/2026;Brazil Windpower;brazil_windpower;BRAZIL_WINDPOWER;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;energia eólica|sustentabilidade|tecnologia;60.0;50.0
27/10/2026;Fenalaw;fenalaw;FENALAW;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;direito|advocacia|jurídico;60.0;50.0
27/10/2026;Tubotech;tubotech;TUBOTECH;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;tubos|tubulações|indústria;60.0;50.0
27/10/2026;Wire Brasil;wire_brasil;WIRE_BRASIL;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;arames|cabos|fios|indústria;60.0;50.0
27/10/2026;Dia Mundial do Patrimônio Audiovisual;dia_mundial_do_patrimonio_audiovisual;PATRIMONIO_AUDIOVISUAL;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
27/10/2026;Dia Mundial da Terapia Ocupacional;dia_mundial_da_terapia_ocupacional;TERAPIA_OCUPACIONAL;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
27/10/2026;Dia do Engenheiro Agrícola;dia_do_engenheiro_agricola;ENGENHEIRO_AGRICOLA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
27/10/2026;Dia Nacional de Luta Pelos Direitos das Pessoas Com Doenças Falciformes;dia_nacional_de_luta_pelos_direitos_das_pessoas_com_doencas_falciformes;LUTA_PELOS_DIREITOS_DAS_PESSOAS_COM_DOENCAS_FALCIFORMES;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
27/10/2026;Dia Nacional de Mobilização Pró-saúde da População Negra;dia_nacional_de_mobilizacao_prosaude_da_populacao_negra;MOBILIZACAO_PRO_SAUDE_DA_POPULACAO_NEGRA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
27/10/2026;Pauta Editorial do Dia;pauta_editorial_do_dia_10_27;PAUTA_EDITORIAL_DO_DIA_10_27;behavior;False;national;BR;;annual;peak;PAUTA_20261027;sazonal;informativo|educativo|institucional;Saiba mais;Instagram|LinkedIn;carrossel|reels;editorial|pauta_livre;20.0;20.0
28/10/2026;Enerclean;enerclean;ENERCLEAN;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;energia|sustentabilidade|tecnologia;60.0;50.0
28/10/2026;Fruitbrasil;fruitbrasil;FRUITBRASIL;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;frutas|hortaliças|agro;60.0;50.0
28/10/2026;Dia Internacional da Animação;dia_internacional_da_animacao;ANIMACAO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
28/10/2026;Dia Mundial do Judô;dia_mundial_do_judo;JUDO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
28/10/2026;Dia da Engenharia da Aeronáutica;dia_da_engenharia_da_aeronautica;ENGENHARIA_DA_AERONAUTICA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
28/10/2026;Dia do Flamenguista;dia_do_flamenguista;FLAMENGUISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
28/10/2026;Dia do Funcionário Público;dia_do_funcionario_publico;FUNCIONARIO_PUBLICO;cultural;False;national;BR;;annual;peak;DIA_DO_FUNCION_RIO_P_BLICO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
28/10/2026;Dia do Ginecologista;dia_do_ginecologista;GINECOLOGISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
28/10/2026;Dia de São Judas Tadeu;dia_de_sao_judas_tadeu;SAO_JUDAS_TADEU;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
28/10/2026;Dia do Servidor Público;dia_do_servidor_publico;SERVIDOR_PUBLICO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
29/10/2026;Dia Mundial do Avc;dia_mundial_do_avc;AVC;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
29/10/2026;Dia Internacional do Cuidado e Apoio;dia_internacional_do_cuidado_e_apoio;CUIDADO_E_APOIO;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
29/10/2026;Dia Mundial da Psoríase;dia_mundial_da_psoriase;PSORIASE;international;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;internacional|cultural;55.0;55.0
29/10/2026;Dia Nacional do Livro;dia_nacional_do_livro_10_29;LIVRO_10_29;cultural;False;national;BR;;annual;peak;DIA_NACIONAL_DO_LIVRO;sazonal;curadoria|contexto cultural|datas relevantes;Saiba mais;Instagram|LinkedIn;carrossel|reels;datas_comemorativas|cultural;50.0;55.0
29/10/2026;Dia Nacional da Prevenção da Lavagem de Dinheiro;dia_nacional_da_prevencao_da_lavagem_de_dinheiro;PREVENCAO_DA_LAVAGEM_DE_DINHEIRO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/10/2026;Salão do Automóvel;salao_do_automovel;SALAO_DO_AUTOMOVEL;data_comemorativa;False;nacional;BR;;anual;medio;;sazonal;informativo;saiba_mais;Instagram|LinkedIn;carrossel|reels;automóveis|veículos|carros|automotivo;60.0;50.0
30/10/2026;Dia do Balconista;dia_do_balconista;BALCONISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/10/2026;Dia do Comerciário;dia_do_comerciario;COMERCIARIO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/10/2026;Dia da Decoração;dia_da_decoracao;DECORACAO;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/10/2026;Dia do Designer de Interiores;dia_do_designer_de_interiores;DESIGNER_DE_INTERIORES;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/10/2026;Dia do Fisiculturista;dia_do_fisiculturista;FISICULTURISTA;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
30/10/2026;Dia do Ginecologista;dia_do_ginecologista_10_30;GINECOLOGISTA_10_30;cultural;False;national;BR;;annual;medio;;sazonal;informativo;Saiba mais;Instagram|LinkedIn;carrossel|reels;comemorativo|cultural;50.0;50.0
